ambito,region,provincia,distrito,total_actas,actas_contabilizadas,pct_actas,fuente_proporcion,votos_AHORA NACIÓN - AN,votos_ALIANZA ELECTORAL VENCEREMOS,votos_ALIANZA PARA EL PROGRESO,votos_AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,votos_FE EN EL PERÚ,votos_FUERZA POPULAR,votos_FUERZA Y LIBERTAD,votos_JUNTOS POR EL PERÚ,votos_LIBERTAD POPULAR,votos_PARTIDO APRISTA PERUANO,votos_PARTIDO CÍVICO OBRAS,votos_PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,votos_PARTIDO DEL BUEN GOBIERNO,votos_PARTIDO DEMOCRATICO FEDERAL,votos_PARTIDO DEMOCRÁTICO SOMOS PERÚ,votos_PARTIDO DEMÓCRATA UNIDO PERÚ,votos_PARTIDO DEMÓCRATA VERDE,votos_PARTIDO FRENTE DE LA ESPERANZA 2021,votos_PARTIDO MORADO,votos_PARTIDO PATRIÓTICO DEL PERÚ,votos_PARTIDO PAÍS PARA TODOS,votos_PARTIDO POLÍTICO COOPERACIÓN POPULAR,votos_PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,votos_PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,votos_PARTIDO POLÍTICO PERÚ ACCIÓN,votos_PARTIDO POLÍTICO PERÚ PRIMERO,votos_PARTIDO POLÍTICO PRIN,votos_PARTIDO SICREO,votos_PERÚ MODERNO,votos_PODEMOS PERÚ,"votos_PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",votos_PROGRESEMOS,votos_RENOVACIÓN POPULAR,votos_SALVEMOS AL PERÚ,votos_UN CAMINO DIFERENTE,votos_UNIDAD NACIONAL,votos_VOTOS EN BLANCO,votos_VOTOS NULOS
PERÚ,PUNO,SANDIA,YANAHUAYA,8,8,100.0,distrito,95.0,59.0,6.0,0.0,0.0,47.0,0.0,445.0,2.0,2.0,260.0,3.0,12.0,3.0,3.0,20.0,6.0,39.0,2.0,10.0,10.0,107.0,0.0,13.0,7.0,7.0,2.0,14.0,0.0,13.0,9.0,3.0,6.0,2.0,0.0,1.0,205.0,55.0
PERÚ,PUNO,YUNGUYO,ANAPIA,4,4,100.0,distrito,60.0,9.0,4.0,1.0,7.0,11.0,0.0,121.0,1.0,6.0,51.0,1.0,12.0,2.0,2.0,70.0,1.0,4.0,3.0,6.0,29.0,30.0,0.0,8.0,1.0,3.0,0.0,5.0,0.0,6.0,6.0,1.0,11.0,3.0,1.0,1.0,192.0,44.0
PERÚ,PUNO,YUNGUYO,COPANI,15,13,86.67,distrito,150,24,15,5,12,59,2,963,8,7,335,1,67,1,10,70,20,82,7,42,23,165,2,27,2,8,7,30,0,38,20,12,23,10,2,2,541,238
PERÚ,PUNO,YUNGUYO,CUTURAPI,4,4,100.0,distrito,63.0,15.0,5.0,0.0,1.0,48.0,0.0,130.0,0.0,2.0,70.0,0.0,11.0,0.0,2.0,6.0,7.0,16.0,0.0,2.0,12.0,43.0,2.0,4.0,1.0,3.0,2.0,12.0,0.0,7.0,2.0,2.0,4.0,6.0,1.0,2.0,145.0,55.0
PERÚ,PUNO,YUNGUYO,OLLARAYA,8,8,100.0,distrito,125.0,16.0,13.0,0.0,5.0,40.0,1.0,247.0,1.0,1.0,208.0,0.0,25.0,2.0,10.0,27.0,6.0,39.0,1.0,15.0,19.0,65.0,0.0,20.0,4.0,6.0,5.0,24.0,1.0,11.0,4.0,2.0,18.0,4.0,0.0,2.0,444.0,134.0
PERÚ,PUNO,YUNGUYO,TINICACHI,3,3,100.0,distrito,26.0,5.0,0.0,1.0,1.0,21.0,0.0,67.0,0.0,0.0,59.0,0.0,19.0,1.0,0.0,4.0,2.0,11.0,0.0,3.0,4.0,15.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,79.0,28.0
PERÚ,PUNO,YUNGUYO,UNICACHI,4,2,50.0,distrito,52,0,2,0,0,26,0,138,0,8,92,0,16,0,6,6,8,10,2,2,10,48,2,8,2,2,0,14,0,6,6,0,10,2,2,2,108,58
PERÚ,PUNO,YUNGUYO,YUNGUYO,73,70,95.89,distrito,1141,155,63,11,32,476,13,3373,10,21,2114,8,417,19,74,219,78,534,45,115,229,1046,31,152,34,64,20,360,3,168,137,74,144,27,16,21,2864,1157
PERÚ,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,33,16,48.48,distrito,182,23,78,14,14,639,6,1390,0,8,247,0,39,6,14,52,21,4,4,33,85,10,4,29,4,21,6,14,0,105,16,6,144,0,4,8,1099,311
PERÚ,SAN MARTÍN,BELLAVISTA,BAJO BIAVO,40,15,37.5,distrito,88,13,59,27,5,677,3,2104,5,40,408,5,88,5,27,51,24,11,21,35,80,3,11,59,13,19,16,53,5,144,5,8,77,16,13,13,1624,613
PERÚ,SAN MARTÍN,BELLAVISTA,BELLAVISTA,48,28,58.33,distrito,343,62,125,48,21,1517,2,1869,12,187,873,15,314,7,139,53,27,63,36,98,430,43,21,98,24,89,39,182,2,166,106,22,765,17,38,51,2222,619
PERÚ,SAN MARTÍN,BELLAVISTA,HUALLAGA,8,7,87.5,distrito,11,8,49,2,1,315,1,241,1,3,65,0,13,1,24,2,6,3,1,6,25,0,1,11,5,9,0,10,1,18,1,6,80,2,2,2,387,103
PERÚ,SAN MARTÍN,BELLAVISTA,SAN PABLO,27,22,81.48,distrito,122,21,64,5,9,718,2,1361,11,10,453,5,54,4,31,33,39,14,12,47,96,23,36,31,18,36,5,47,2,102,81,15,155,14,10,15,1383,430
PERÚ,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,17,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,EL DORADO,AGUA BLANCA,9,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,44,17,38.64,distrito,109,67,114,21,18,1364,8,1820,10,101,479,5,106,5,75,62,36,26,28,96,163,16,13,70,26,49,13,104,18,210,44,13,238,13,10,34,2733,1116
PERÚ,SAN MARTÍN,EL DORADO,SAN MARTÍN,32,15,46.88,distrito,68,21,32,19,6,589,4,2302,0,28,201,2,28,11,28,15,26,32,6,43,41,9,2,73,9,26,6,15,6,162,17,13,94,13,0,6,1487,672
PERÚ,SAN MARTÍN,EL DORADO,SANTA ROSA,23,13,56.52,distrito,124,28,46,4,7,865,4,1369,4,2,294,2,51,7,53,57,21,21,4,51,64,16,0,60,14,21,2,21,2,166,19,12,74,7,14,9,1350,395
PERÚ,SAN MARTÍN,EL DORADO,SHATOJA,9,9,100.0,distrito,16.0,7.0,18.0,4.0,2.0,239.0,0.0,662.0,2.0,25.0,137.0,1.0,28.0,1.0,18.0,12.0,11.0,3.0,0.0,14.0,38.0,1.0,1.0,21.0,8.0,7.0,2.0,12.0,0.0,41.0,5.0,3.0,38.0,3.0,1.0,0.0,391.0,197.0
PERÚ,SAN MARTÍN,HUALLAGA,ALTO SAPOSOA,13,11,84.61,distrito,38,11,20,26,0,394,1,521,4,4,117,0,13,0,14,5,4,5,4,17,45,4,1,5,1,0,0,5,0,20,4,1,154,0,7,4,602,194
PERÚ,SAN MARTÍN,HUALLAGA,EL ESLABÓN,9,3,33.33,distrito,33,6,48,6,3,264,0,273,0,3,87,0,9,0,0,9,3,3,0,21,39,3,6,9,0,0,3,9,0,15,0,9,45,0,6,3,279,72
PERÚ,SAN MARTÍN,HUALLAGA,PISCOYACU,13,12,92.31,distrito,45,11,60,15,4,350,1,688,1,5,207,1,32,3,9,8,12,10,4,17,39,5,8,14,3,6,0,17,0,51,17,9,139,8,1,8,666,153
PERÚ,SAN MARTÍN,HUALLAGA,SACANCHE,9,9,100.0,distrito,23.0,5.0,24.0,13.0,1.0,170.0,1.0,546.0,4.0,32.0,148.0,1.0,20.0,1.0,19.0,8.0,5.0,8.0,6.0,12.0,41.0,6.0,5.0,12.0,3.0,11.0,2.0,10.0,1.0,33.0,6.0,6.0,93.0,5.0,3.0,2.0,414.0,144.0
PERÚ,SAN MARTÍN,HUALLAGA,SAPOSOA,44,30,68.18,distrito,276,44,236,85,10,1283,6,1219,25,81,598,1,188,16,34,44,16,41,28,69,257,40,19,25,10,40,9,89,0,110,54,13,540,10,13,13,2199,620
PERÚ,SAN MARTÍN,HUALLAGA,TINGO DE SAPOSOA,3,2,66.67,distrito,10,2,27,6,0,87,2,57,0,0,27,0,18,0,2,2,3,3,2,3,22,27,3,9,2,4,3,8,0,14,4,2,54,2,3,2,166,34
PERÚ,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,41,35,85.37,distrito,115,78,56,9,12,1456,6,2581,6,4,604,5,88,12,36,50,21,32,2,63,112,18,27,33,11,29,6,57,4,136,39,5,179,12,15,13,1954,719
PERÚ,SAN MARTÍN,LAMAS,BARRANQUITA,22,7,31.82,distrito,47,28,53,9,6,676,3,845,3,9,101,0,25,9,9,31,22,13,3,31,116,9,6,47,3,6,3,25,0,104,9,13,126,9,35,16,836,418
PERÚ,SAN MARTÍN,LAMAS,CAYNARACHI,29,4,13.79,provincia,97,47,58,16,10,1184,6,1640,5,15,374,3,52,13,28,46,21,25,4,44,97,16,12,36,7,25,7,38,2,121,22,9,139,8,15,33,1504,603
PERÚ,SAN MARTÍN,LAMAS,CUÑUMBUQUI,15,3,20.0,provincia,47,23,28,8,5,570,3,789,2,7,180,2,25,6,13,22,10,12,2,21,47,8,6,17,3,12,3,18,1,58,11,4,67,4,7,16,724,290
PERÚ,SAN MARTÍN,LAMAS,LAMAS,43,2,4.65,provincia,93,45,56,15,10,1137,6,1576,5,14,359,3,50,13,27,44,20,24,4,42,93,15,11,34,6,24,7,37,1,117,21,8,134,7,14,32,1445,579
PERÚ,SAN MARTÍN,LAMAS,PINTO RECODO,27,22,81.48,distrito,52,32,47,6,9,788,7,1263,5,26,366,2,40,14,17,32,20,20,6,25,53,14,5,22,2,18,2,27,0,97,11,7,77,5,11,66,1125,443
PERÚ,SAN MARTÍN,LAMAS,RUMISAPA,12,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,6,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,LAMAS,SHANAO,10,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,LAMAS,TABALOSOS,39,6,15.38,provincia,123,60,73,20,13,1496,8,2072,6,19,472,4,66,17,35,58,26,32,5,55,123,20,15,45,8,31,9,48,2,153,28,11,176,10,18,42,1900,761
PERÚ,SAN MARTÍN,LAMAS,ZAPATERO,19,6,31.58,distrito,35,16,70,19,10,697,0,811,0,16,174,6,19,10,41,22,25,16,0,48,73,28,0,25,10,16,16,16,0,108,3,10,70,6,3,3,912,415
PERÚ,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,37,18,48.65,distrito,92,31,95,12,6,783,2,2119,4,4,467,0,31,4,41,31,74,25,4,37,107,25,4,37,10,31,8,35,0,195,31,8,95,14,23,2,1457,539
PERÚ,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,25,11,44.0,distrito,82,61,52,20,18,755,9,795,7,32,484,2,73,7,23,66,43,32,7,41,93,18,9,36,9,45,7,39,5,120,23,16,73,7,0,9,1289,298
PERÚ,SAN MARTÍN,MARISCAL CÁCERES,JUANJUI,86,41,47.67,distrito,579,71,235,136,13,4105,17,1796,19,185,1689,13,558,15,256,109,50,138,65,250,1040,149,65,73,40,147,19,336,4,285,271,82,753,8,36,59,3788,1244
PERÚ,SAN MARTÍN,MARISCAL CÁCERES,PACHIZA,19,19,100.0,distrito,50.0,33.0,50.0,15.0,4.0,660.0,4.0,500.0,3.0,16.0,284.0,4.0,49.0,4.0,40.0,42.0,22.0,11.0,8.0,14.0,81.0,6.0,7.0,24.0,3.0,18.0,5.0,23.0,1.0,76.0,8.0,12.0,66.0,8.0,3.0,4.0,903.0,239.0
PERÚ,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,19,9,47.37,distrito,44,44,61,21,0,756,0,779,8,6,391,0,27,6,44,17,6,21,2,21,93,15,2,17,6,17,0,30,0,74,17,15,141,0,2,8,910,247
PERÚ,SAN MARTÍN,MOYOBAMBA,CALZADA,14,13,92.86,distrito,173,20,84,33,5,337,2,578,10,60,342,1,117,1,14,19,8,24,11,25,112,16,10,16,8,19,6,46,1,75,52,9,98,4,8,17,668,239
PERÚ,SAN MARTÍN,MOYOBAMBA,HABANA,10,8,80.0,distrito,48,5,80,28,0,294,4,462,1,9,215,0,35,4,11,5,6,19,0,20,51,11,4,10,2,18,0,28,0,16,26,4,66,2,4,2,406,148
PERÚ,SAN MARTÍN,MOYOBAMBA,JEPELACIO,50,40,80.0,distrito,178,110,206,50,11,1440,8,2999,21,20,994,0,126,10,26,45,30,44,19,79,159,21,14,56,8,51,5,134,0,140,64,21,245,10,14,15,2098,704
PERÚ,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,224,190,84.82,distrito,2207,460,1206,230,39,7156,68,6857,58,426,4651,21,2624,68,409,264,114,454,140,490,2170,299,129,205,84,302,31,1140,11,551,1131,104,2983,35,145,193,8413,3480
PERÚ,SAN MARTÍN,MOYOBAMBA,SORITOR,69,63,91.3,distrito,323,54,198,39,16,2139,9,3643,11,34,1430,12,375,14,58,66,43,89,31,129,326,58,23,69,27,73,13,230,14,206,168,24,396,14,39,89,3090,1016
PERÚ,SAN MARTÍN,MOYOBAMBA,YANTALÓ,12,9,75.0,distrito,53,15,72,13,8,411,0,485,0,8,261,0,73,1,5,11,9,15,1,23,59,20,1,19,3,9,1,43,0,25,28,3,52,5,9,1,548,235
PERÚ,SAN MARTÍN,PICOTA,BUENOS AIRES,12,11,91.67,distrito,37,27,39,11,1,578,3,470,1,9,147,1,49,8,20,21,4,5,8,32,52,3,3,9,4,8,9,22,1,47,7,2,148,4,5,12,555,148
PERÚ,SAN MARTÍN,PICOTA,CASPISAPA,7,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,PICOTA,28,26,92.86,distrito,122,41,124,66,8,1235,8,809,5,228,376,4,167,5,122,93,26,23,12,28,263,28,12,45,14,39,12,79,0,88,51,13,252,4,14,102,1207,449
PERÚ,SAN MARTÍN,PICOTA,PILLUANA,4,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,PUCACACA,12,5,41.67,distrito,38,14,89,17,0,730,2,290,2,53,142,0,29,2,29,12,5,10,2,19,110,17,0,5,0,12,0,48,0,67,10,2,72,0,2,22,497,142
PERÚ,SAN MARTÍN,PICOTA,SAN CRISTÓBAL,5,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,SAN HILARIÓN,12,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,SHAMBOYACU,24,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,TINGO DE PONASA,14,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,PICOTA,TRES UNIDOS,14,0,0.0,provincia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERÚ,SAN MARTÍN,RIOJA,AWAJUN,31,27,87.1,distrito,67,31,39,9,3,1010,2,2517,5,8,456,2,52,1,10,38,9,34,5,46,55,15,5,32,7,21,5,41,1,88,30,7,48,9,22,6,1240,305
PERÚ,SAN MARTÍN,RIOJA,ELÍAS SOPLÍN VARGAS,57,49,85.97,distrito,177,33,73,1804,13,1825,9,3562,14,5,1340,3,183,9,21,78,15,84,22,204,169,33,20,56,14,42,5,184,0,138,79,13,151,3,40,6,2035,755
PERÚ,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,131,117,89.31,distrito,666,156,193,44,36,5472,21,6513,19,73,3638,9,576,26,129,162,85,306,57,296,595,82,44,193,53,153,49,522,10,390,283,34,615,35,139,41,5052,1641
PERÚ,SAN MARTÍN,RIOJA,PARDO MIGUEL,52,49,94.23,distrito,134,77,103,19,10,1872,6,3087,6,17,974,5,141,19,36,42,19,82,13,128,162,19,17,45,30,47,27,138,0,175,59,15,247,6,33,12,2174,662
PERÚ,SAN MARTÍN,RIOJA,POSIC,8,7,87.5,distrito,31,13,57,6,1,235,1,589,1,11,138,0,42,1,16,10,5,11,1,14,39,5,0,5,1,9,1,23,0,34,10,1,22,1,3,2,341,79
PERÚ,SAN MARTÍN,RIOJA,RIOJA,76,61,80.26,distrito,696,117,374,81,15,2544,22,2260,22,168,1590,10,881,22,123,95,40,206,70,198,762,75,39,87,21,130,19,399,11,199,335,26,842,14,52,41,2791,999
PERÚ,SAN MARTÍN,RIOJA,SAN FERNANDO,10,10,100.0,distrito,49.0,7.0,41.0,8.0,5.0,313.0,2.0,690.0,1.0,19.0,276.0,1.0,35.0,4.0,8.0,11.0,4.0,9.0,3.0,21.0,31.0,2.0,2.0,14.0,2.0,12.0,1.0,24.0,0.0,31.0,10.0,5.0,33.0,0.0,4.0,1.0,340.0,136.0
PERÚ,SAN MARTÍN,RIOJA,YORONGOS,9,9,100.0,distrito,51.0,10.0,26.0,2.0,6.0,197.0,0.0,628.0,1.0,11.0,239.0,0.0,51.0,1.0,8.0,3.0,9.0,27.0,4.0,24.0,40.0,9.0,16.0,14.0,3.0,12.0,1.0,21.0,0.0,28.0,23.0,2.0,53.0,2.0,4.0,5.0,328.0,107.0
